user_id,name,city,age,source,registered_at
7241,Анна Кузнецов,Краснодар,57,social,2025-10-28 20:00:00
7242,Максим Морозов,Нижний новгород,55,email,2025-07-07 18:00:00
7243,Алексей Волков,Казань,29,partner,2025-04-01 20:00:00
7244,Алексей Смирнов,Санкт-Петербург,22,partner,2025-05-27 20:00:00
7245,Ольга Иванов,Новосибирск,24,email,2025-06-06 18:00:00
7246,Елена Морозов,Краснодар,47,organic,2025-08-06 06:00:00
7247,Иван Иванов,Москва,25,unknown,2025-11-05 19:00:00
7248,Мария Иванов,Самара,33,advertising,2025-02-24 01:00:00
7249,Мария Попов,Казань,35,organic,2025-11-08 22:00:00
7250,Елена Попов,Казань,41,social,2025-10-25 22:00:00
7251,Елена Сидоров,Москва,33,advertising,2025-01-08 15:00:00
7252,Артём Сидоров,Краснодар,33,organic,2025-11-20 06:00:00
7253,Анна Сидоров,Краснодар,58,organic,2026-04-26 11:00:00
7254,Мария Сидоров,Краснодар,65,social,2026-03-05 15:00:00
7255,Артём Сидоров,Самара,47,email,2025-02-27 07:00:00
7256,Мария Смирнов,Новосибирск,50,organic,2025-12-02 05:00:00
7257,Анна Попов,Москва,21,email,2025-07-15 01:00:00
7258,Сергей Петров,Екатеринбург,64,unknown,2025-01-31 20:00:00
7259,Ольга Иванов,Новосибирск,29,organic,2025-11-17 13:00:00
7260,Артём Волков,Краснодар,60,email,2025-06-30 16:00:00
7261,Алексей Попов,Краснодар,30,social,2025-11-08 14:00:00
7262,Дмитрий Смирнов,Краснодар,21,partner,2025-11-28 14:00:00
7263,Иван Петров,Екатеринбург,49,social,2026-02-01 22:00:00
7264,Дмитрий Петров,Казань,35,email,2025-03-27 23:00:00
7265,Дмитрий Кузнецов,Новосибирск,46,advertising,2025-10-22 20:00:00
7266,Елена Попов,Нижний новгород,38,email,2026-03-27 21:00:00
7267,Артём Морозов,Нижний новгород,58,partner,2025-04-23 00:00:00
7268,Сергей Сидоров,Нижний новгород,64,email,2025-05-17 02:00:00
7269,Дмитрий Кузнецов,Краснодар,45,unknown,2025-05-02 06:00:00
7270,Ольга Смирнов,Москва,43,advertising,2025-03-26 00:00:00
7271,Елена Сидоров,Нижний новгород,21,unknown,2025-08-10 14:00:00
7272,Дмитрий Кузнецов,Екатеринбург,18,advertising,2026-01-20 06:00:00
7273,Анна Петров,Казань,36,email,2025-12-16 03:00:00
7274,Артём Петров,Казань,30,email,2025-04-27 11:00:00
7275,Максим Смирнов,Санкт-Петербург,23,social,2025-09-24 07:00:00
7276,Сергей Кузнецов,Казань,28,organic,2026-03-27 08:00:00
7277,Артём Морозов,Краснодар,46,social,2025-11-13 15:00:00
7278,Артём Петров,Новосибирск,27,organic,2026-04-26 02:00:00
7279,Дмитрий Кузнецов,Москва,50,partner,2026-02-28 08:00:00
7280,Алексей Кузнецов,Москва,18,partner,2025-02-06 23:00:00
7281,Ольга Иванов,Москва,62,email,2025-01-01 03:00:00
7282,Максим Кузнецов,Новосибирск,49,advertising,2025-11-19 15:00:00
7283,Сергей Сидоров,Екатеринбург,54,email,2025-10-04 09:00:00
7284,Ольга Морозов,Казань,29,email,2025-07-22 08:00:00
7285,Анна Сидоров,Новосибирск,48,email,2026-05-02 07:00:00
7286,Мария Иванов,Санкт-Петербург,52,email,2025-08-30 02:00:00
7287,Ольга Петров,Самара,42,partner,2025-05-09 05:00:00
7288,Максим Иванов,Краснодар,35,organic,2025-01-03 00:00:00
7289,Ольга Морозов,Москва,39,partner,2025-12-02 11:00:00
7290,Максим Смирнов,Нижний новгород,35,partner,2025-06-20 08:00:00
7291,Алексей Волков,Краснодар,40,partner,2026-03-21 20:00:00
7292,Артём Волков,Нижний новгород,41,advertising,2025-08-22 00:00:00
7293,Иван Попов,Санкт-Петербург,58,unknown,2025-08-02 02:00:00
7294,Дмитрий Сидоров,Москва,33,organic,2025-09-13 20:00:00
7295,Ольга Попов,Самара,22,organic,2026-02-23 09:00:00
7296,Дмитрий Сидоров,Казань,32,unknown,2025-05-30 22:00:00
7297,Ольга Попов,Новосибирск,58,unknown,2025-02-08 06:00:00
7298,Мария Петров,Самара,46,email,2026-03-01 00:00:00
7299,Максим Попов,Самара,18,email,2026-02-10 00:00:00
7300,Максим Смирнов,Екатеринбург,35,advertising,2025-04-26 17:00:00
7301,Мария Сидоров,Краснодар,52,advertising,2025-03-18 15:00:00
7302,Максим Морозов,Казань,42,email,2025-12-31 18:00:00
7303,Артём Морозов,Казань,37,advertising,2026-02-19 05:00:00
7304,Елена Сидоров,Новосибирск,47,partner,2025-11-05 01:00:00
7305,Артём Смирнов,Санкт-Петербург,54,organic,2026-02-01 17:00:00
7306,Сергей Волков,Новосибирск,18,partner,2025-12-25 01:00:00
7307,Дмитрий Волков,Краснодар,31,social,2026-04-30 15:00:00
7308,Анна Смирнов,Краснодар,28,social,2025-11-20 18:00:00
7309,Мария Морозов,Казань,28,organic,2026-02-24 12:00:00
7310,Дмитрий Морозов,Самара,39,advertising,
7311,Ольга Иванов,Санкт-Петербург,44,unknown,2025-09-09 08:00:00
7312,Максим Сидоров,Новосибирск,48,social,2025-08-18 04:00:00
7313,Сергей Иванов,Казань,53,email,2025-05-15 13:00:00
7314,Артём Иванов,Самара,59,partner,2026-04-25 22:00:00
7315,Елена Волков,Нижний новгород,27,partner,2025-08-05 15:00:00
7316,Иван Иванов,Краснодар,28,partner,2026-04-30 06:00:00
7317,Анна Иванов,Нижний новгород,45,organic,2026-04-23 05:00:00
7318,Иван Петров,Санкт-Петербург,54,partner,2026-01-28 17:00:00
7319,Дмитрий Морозов,Краснодар,53,email,2025-08-16 17:00:00
7320,Анна Морозов,Краснодар,36,advertising,2026-05-10 16:00:00
7321,unknown,Краснодар,25,partner,2026-04-02 04:00:00
7322,Алексей Петров,Нижний новгород,40,partner,2025-10-28 22:00:00
7323,Артём Смирнов,Казань,51,email,2025-04-30 22:00:00
7324,Ольга Смирнов,Санкт-Петербург,60,organic,2025-03-17 07:00:00
7325,Дмитрий Сидоров,Самара,34,social,2025-05-13 20:00:00
7326,Сергей Кузнецов,Нижний новгород,22,unknown,2025-08-16 03:00:00
7327,Артём Петров,Нижний новгород,21,organic,2025-11-26 17:00:00
7328,Иван Попов,Екатеринбург,58,advertising,2025-05-08 07:00:00
7329,Алексей Морозов,Екатеринбург,60,partner,2025-03-29 04:00:00
7330,Елена Сидоров,Казань,30,email,2025-09-27 20:00:00
7331,Максим Иванов,Краснодар,26,email,2025-03-18 19:00:00
7332,Анна Морозов,Нижний новгород,58,organic,2025-01-25 19:00:00
7333,Мария Иванов,Самара,29,unknown,2025-08-27 06:00:00
7334,Ольга Сидоров,Санкт-Петербург,46,social,2026-04-10 04:00:00
7335,Дмитрий Кузнецов,Санкт-Петербург,25,partner,2025-03-28 10:00:00
7336,Максим Иванов,Екатеринбург,46,unknown,2025-02-15 04:00:00
7337,Сергей Сидоров,Краснодар,51,email,2025-01-08 06:00:00
7338,Артём Волков,Казань,19,unknown,2025-09-11 09:00:00
7339,Сергей Морозов,Екатеринбург,50,email,2025-02-28 18:00:00
7340,Иван Сидоров,Казань,31,partner,2025-02-06 22:00:00
7341,Елена Морозов,Самара,45,email,2025-04-19 21:00:00
7342,Сергей Смирнов,Новосибирск,23,unknown,2026-01-20 11:00:00
7343,Дмитрий Сидоров,Краснодар,56,email,2026-03-02 00:00:00
7344,Максим Попов,Новосибирск,37,advertising,2026-04-20 16:00:00
7345,Максим Волков,Казань,43,email,2025-08-23 16:00:00
7346,Алексей Сидоров,Санкт-Петербург,54,partner,2025-02-22 03:00:00
7347,Анна Сидоров,Новосибирск,57,organic,2026-01-25 07:00:00
7348,Мария Сидоров,Екатеринбург,33,social,2025-01-10 19:00:00
7349,Иван Сидоров,Санкт-Петербург,24,email,2026-03-01 03:00:00
7350,Елена Волков,Новосибирск,24,social,2026-01-16 14:00:00
7351,Мария Сидоров,Краснодар,43,unknown,2025-04-14 00:00:00
7352,Артём Иванов,Казань,29,unknown,2025-08-22 15:00:00
7353,Ольга Кузнецов,Новосибирск,38,social,2025-05-01 23:00:00
7354,Артём Смирнов,Казань,60,email,2025-10-29 09:00:00
7355,Дмитрий Петров,Новосибирск,57,unknown,2025-02-04 07:00:00
7356,Ольга Волков,Новосибирск,36,advertising,2025-06-10 04:00:00
7357,Ольга Смирнов,Краснодар,50,partner,2025-04-11 20:00:00
7358,Максим Морозов,Самара,56,advertising,2025-12-02 20:00:00
7359,Артём Иванов,Самара,28,email,2026-01-23 09:00:00
7360,Алексей Смирнов,Екатеринбург,53,unknown,2025-03-01 00:00:00
7361,Ольга Кузнецов,Самара,52,organic,2026-04-27 02:00:00
7362,Сергей Смирнов,Екатеринбург,39,partner,2026-05-07 15:00:00
7363,Сергей Кузнецов,Нижний новгород,23,unknown,2026-05-14 02:00:00
7364,Ольга Морозов,Краснодар,41,partner,2025-07-24 07:00:00
7365,Анна Петров,Екатеринбург,20,advertising,2025-11-15 18:00:00
7366,Артём Попов,Екатеринбург,64,advertising,2025-03-13 00:00:00
7367,Иван Сидоров,Екатеринбург,50,email,2025-09-04 01:00:00
7368,Артём Иванов,Санкт-Петербург,61,unknown,2025-10-15 12:00:00
7369,Алексей Иванов,Екатеринбург,43,organic,2025-04-08 00:00:00
7370,Алексей Морозов,Нижний новгород,32,social,2025-02-02 19:00:00
7371,Максим Петров,Новосибирск,40,social,2026-03-27 14:00:00
7372,Иван Петров,Екатеринбург,29,social,2025-12-26 04:00:00
7373,Алексей Петров,Москва,32,organic,2025-03-13 16:00:00
7374,Максим Смирнов,Санкт-Петербург,38,email,2025-01-07 17:00:00
7375,Артём Сидоров,Екатеринбург,23,unknown,2025-10-31 10:00:00
7376,Мария Смирнов,Екатеринбург,64,organic,2026-02-02 06:00:00
7377,Ольга Морозов,Самара,64,advertising,2025-01-10 22:00:00
7378,Сергей Сидоров,Самара,47,email,2025-09-10 17:00:00
7379,Иван Попов,Санкт-Петербург,50,unknown,2025-06-04 10:00:00
7380,Ольга Иванов,Краснодар,43,social,2025-11-28 19:00:00
7381,Алексей Морозов,Казань,35,email,2025-11-19 00:00:00
7382,Мария Волков,Екатеринбург,23,partner,2025-09-17 13:00:00
7383,Мария Сидоров,Казань,22,advertising,2025-12-07 17:00:00
7384,Дмитрий Морозов,Новосибирск,48,partner,2025-02-11 09:00:00
7385,Дмитрий Кузнецов,Екатеринбург,61,organic,2026-05-12 22:00:00
7386,Мария Смирнов,Нижний новгород,19,social,2025-06-07 06:00:00
7387,Иван Смирнов,Нижний новгород,31,email,2025-12-02 18:00:00
7388,Дмитрий Сидоров,Самара,48,advertising,2025-08-20 07:00:00
7389,Артём Смирнов,Санкт-Петербург,24,unknown,2025-10-01 21:00:00
7390,Артём Петров,Самара,59,social,2026-03-22 20:00:00
7391,Алексей Иванов,Новосибирск,61,advertising,2025-04-14 17:00:00
7392,Анна Иванов,Москва,63,advertising,2025-02-06 09:00:00
7393,Мария Кузнецов,Казань,31,advertising,2025-09-09 13:00:00
7394,Максим Смирнов,Нижний новгород,,organic,2025-04-02 03:00:00
7395,Мария Петров,Самара,31,advertising,2026-02-02 16:00:00
7396,Елена Попов,Нижний новгород,23,advertising,2025-03-05 08:00:00
7397,Ольга Волков,Санкт-Петербург,43,partner,2025-04-24 16:00:00
7398,Елена Волков,Новосибирск,58,organic,2026-04-27 00:00:00
7399,Алексей Петров,Новосибирск,26,social,2025-02-07 10:00:00
